#SRC:M87,DATE(MJD):57853,FREQ:227.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
02.86805552,AA,AZ,2307097600.0000,-4811052032.0000,0.12133383,97.2533,0.00525704
02.86805552,AA,LM,2076066944.0000,-3577389568.0000,0.08371034,26.8858,0.00303272
02.86805552,AP,AZ,2306561280.0000,-4809443840.0000,0.19535047,-140.6261,0.04997542
02.86805552,AP,LM,2075556352.0000,-3575772928.0000,0.07030146,131.3538,0.02682573
02.86805552,AP,PV,-4047932160.0000,-5063759360.0000,0.13718284,22.6122,0.02558862
02.86805552,AZ,LM,-231011376.0000,1233669248.0000,0.44365509,-54.4542,0.04480518
02.86805552,AZ,PV,-6354477568.0000,-254305120.0000,0.04621357,-40.7062,0.04278345
02.86805552,LM,PV,-6123470336.0000,-1487992576.0000,0.12568130,-57.8099,0.02516276
02.87083340,AA,AP,520962.3125,-1611646.5000,1.16998473,-126.4358,0.00338479
02.87083340,AA,PV,-4046045696.0000,-5066006528.0000,0.13247781,-100.4829,0.00306934
02.87083340,AA,AZ,2308562432.0000,-4810697728.0000,0.11680205,97.1522,0.00511754
02.87083340,AA,LM,2076811776.0000,-3577058048.0000,0.07531773,26.3801,0.00295089
02.87083340,AP,LM,2076263680.0000,-3575458560.0000,0.06428195,121.7038,0.02963657
02.87083340,AP,AZ,2308055296.0000,-4809082368.0000,0.14046680,-139.3404,0.04912470
02.87083340,AP,PV,-4046572032.0000,-5064392704.0000,0.14621210,17.2075,0.02643705
02.87083340,AZ,PV,-6354606080.0000,-255270736.0000,0.06387270,-34.5514,0.04930236
02.87083340,AZ,LM,-231777952.0000,1233632768.0000,0.40900061,-42.2082,0.04383085
02.87083340,LM,PV,-6122841600.0000,-1488949120.0000,0.13192053,-32.2925,0.02514920
02.87361109,AA,LM,2077536896.0000,-3576734976.0000,0.07725744,26.6570,0.00285732
02.87361109,AA,PV,-4044706560.0000,-5066629120.0000,0.11032994,-103.5013,0.00280148
02.87361109,AA,AZ,2310075648.0000,-4810330624.0000,0.11060329,96.9592,0.00467067
02.87361109,AA,AP,520479.2812,-1611567.8750,1.16997633,-126.3716,0.00322013
02.87361109,AP,AZ,2309499136.0000,-4808732672.0000,0.04607042,-129.3771,0.05232994
02.87361109,AP,LM,2077021056.0000,-3575121152.0000,0.06265098,150.4781,0.03065352
02.87361109,AP,PV,-4045214208.0000,-5065023488.0000,0.16317118,30.5264,0.02939625
02.87361109,AZ,LM,-232520160.0000,1233597312.0000,0.41591581,-28.5650,0.04657237
02.87361109,AZ,PV,-6354737152.0000,-256276944.0000,0.05670267,-79.7260,0.04459686
02.87361109,LM,PV,-6122210816.0000,-1489904256.0000,0.11083401,-38.0475,0.02554104
02.87638897,AA,LM,2078237184.0000,-3576422144.0000,0.08116596,26.4112,0.00312391
02.87638897,AA,PV,-4043372288.0000,-5067248128.0000,0.12915918,-103.2665,0.00306354
02.87638897,AA,AZ,2311545600.0000,-4809973760.0000,0.12009764,99.3489,0.00521471
02.87638897,AA,AP,519998.6250,-1611489.8750,1.16998504,-126.4105,0.00324728
02.87638897,AP,LM,2077714048.0000,-3574812160.0000,0.12557821,159.2449,0.02968020
02.87638897,AP,PV,-4043831040.0000,-5065665024.0000,0.09333944,16.1729,0.02711444
02.87638897,AP,AZ,2311037952.0000,-4808359424.0000,0.15468897,-115.6544,0.04624510
02.87638897,AZ,LM,-233312496.0000,1233559424.0000,0.38614570,-33.8014,0.04550098
02.87638897,AZ,PV,-6354867200.0000,-257305680.0000,0.17144466,-61.7554,0.04459808
02.87638897,LM,PV,-6121568768.0000,-1490871552.0000,0.12551955,-31.9110,0.02501004
02.87916666,AA,LM,2078960128.0000,-3576098560.0000,0.08043101,25.5730,0.00314512
02.87916666,AA,AP,519471.7500,-1611404.3750,1.16999798,-126.4084,0.00325091
02.87916666,AA,PV,-4041965824.0000,-5067899392.0000,0.11847075,-105.8069,0.00295177
02.87916666,AA,AZ,2313029120.0000,-4809613312.0000,0.11727205,97.4367,0.00503418
02.87916666,AP,LM,2078473728.0000,-3574472448.0000,0.08933436,147.7780,0.02816091
02.87916666,AP,AZ,2312561408.0000,-4807989248.0000,0.18403061,-114.2330,0.04698011
02.87916666,AP,PV,-4042492160.0000,-5066285056.0000,0.09301747,-10.1496,0.02640412
02.87916666,AZ,PV,-6354983936.0000,-258254880.0000,0.10791865,-65.2844,0.04459920
02.87916666,AZ,LM,-234047744.0000,1233524096.0000,0.37660698,-40.6660,0.04269700
